date,prname,pruid,numtests_total,numtests_weekly,avgnumtests_last7,avgratetests_last7,avgpositivity_last7,ratetests_total,update
2022-04-14,Ontario,35,23650961,,18432.6,124.3,18.1,1595205.8,1
2022-04-14,Quebec,24,17118069,,18554.7,215.6,16.03,1989433.3,1
2022-04-14,Newfoundland and Labrador,10,637750,,804.3,154.5,25.7,1225139.4,1
2022-04-14,New Brunswick,13,798430,,1246.4,157.9,37.26,1011663.3,1
2022-04-14,Nova Scotia,12,1879201,,3305.7,333.2,34.07,1894250.8,1
2022-04-14,Prince Edward Island,11,259225,,57,34.7,25.06,1577581.3,1
2022-04-14,Yukon,60,,,,,,,0
2022-04-14,Northwest Territories,61,40884,,15.1,33.3,27.36,898470.5,1
2022-04-14,Nunavut,62,39071,,20.1,51.1,14.18,991574.2,1
2022-04-14,Canada,1,60331657,,52188.1,136.5,18.76,1577458.7,
2022-04-15,British Columbia,59,5873756,,4006.9,76.8,9.33,1126361.6,1
2022-04-15,Alberta,48,6995525,,3666.9,82.5,24.9,1574547.7,1
2022-04-15,Saskatchewan,47,1532983,,1068.3,90.5,13.89,1299309.9,1
2022-04-15,Manitoba,46,1505997,,912.4,65.9,19.79,1088332.9,1
2022-04-15,Ontario,35,23670243,,18518.9,124.9,18.11,1596506.3,1
2022-04-15,Quebec,24,17133973,,18151.3,211,15.86,1991281.6,1
2022-04-15,Newfoundland and Labrador,10,638304,,775.6,149,26.12,1226203.7,1
2022-04-15,New Brunswick,13,799525,,1198.1,151.8,37.11,1013050.8,1
2022-04-15,Nova Scotia,12,1883080,,3324.7,335.1,34.4,1898160.9,1
2022-04-15,Prince Edward Island,11,259255,,49.6,30.2,29.39,1577763.8,1
2022-04-15,Yukon,60,,,,,,,0
2022-04-15,Northwest Territories,61,40888,,14.4,31.7,30.69,898558.4,1
2022-04-15,Nunavut,62,39087,,19.1,48.6,14.18,991980.3,1
2022-04-15,Canada,1,60381821,,51706.1,135.2,18.68,1578770.3,
2022-04-16,British Columbia,59,5876410,26462,3780.3,72.5,9.63,1126870.5,1
2022-04-16,Alberta,48,6998242,24980,3568.6,80.3,25.28,1575159.3,1
2022-04-16,Saskatchewan,47,1533732,7354,1050.6,89,13.64,1299944.7,1
2022-04-16,Manitoba,46,1506745,6307,901,65.1,19.66,1088873.5,1
2022-04-16,Ontario,35,23680694,123267,17609.6,118.8,18.3,1597211.2,1
2022-04-16,Quebec,24,17145954,122938,17562.6,204.1,15.75,1992674.1,1
2022-04-16,Newfoundland and Labrador,10,638638,5069,724.1,139.1,25.63,1226845.3,1
2022-04-16,New Brunswick,13,800253,8107,1158.1,146.7,36.39,1013973.2,1
2022-04-16,Nova Scotia,12,1885297,22858,3265.4,329.2,33.87,1900395.6,1
2022-04-16,Prince Edward Island,11,259298,362,51.7,31.5,30.11,1578025.5,1
2022-04-16,Yukon,60,,,,,,,0
2022-04-16,Northwest Territories,61,40890,77,11,24.2,27.27,898602.3,1
2022-04-16,Nunavut,62,39096,129,18.4,46.8,12.4,992208.7,1
2022-04-16,Canada,1,60414454,347910,49701.4,130,18.73,1579623.6,
2022-04-17,British Columbia,59,5879195,,3743,71.8,9.65,1127404.6,1
2022-04-17,Alberta,48,7000502,,3571,80.4,25.52,1575667.9,1
2022-04-17,Saskatchewan,47,1534356,,1020.6,86.5,13.27,1300473.6,1
2022-04-17,Manitoba,46,1507594,,876.7,63.4,21.43,1089487,1
2022-04-17,Ontario,35,23690754,,17311.1,116.8,18.41,1597889.7,1
2022-04-17,Quebec,24,17156966,,17046,198.1,15.54,1993953.9,1
2022-04-17,Newfoundland and Labrador,10,638921,,696.9,133.9,24.54,1227388.9,1
2022-04-17,New Brunswick,13,800798,,1107.4,140.3,36.62,1014663.8,1
2022-04-17,Nova Scotia,12,1887921,,3275.3,330.2,34.38,1903040.7,1
2022-04-17,Prince Edward Island,11,259336,,51.9,31.6,29.75,1578256.8,1
2022-04-17,Yukon,60,,,,,,,0
2022-04-17,Northwest Territories,61,40895,,10.3,22.6,30.56,898712.2,1
2022-04-17,Nunavut,62,39107,,17.6,44.6,13.01,992487.9,1
2022-04-17,Canada,1,60445550,,48727.7,127.4,18.79,1580436.6,
2022-04-18,British Columbia,59,5882132,,3730.9,71.5,9.75,1127967.8,1
2022-04-18,Alberta,48,7003217,,3552.4,80,25.54,1576279,1
2022-04-18,Saskatchewan,47,1535020,,966,81.9,13.1,1301036.4,1
2022-04-18,Manitoba,46,1508276,,811.3,58.6,22.45,1089979.9,1
2022-04-18,Ontario,35,23706076,,17473.9,117.9,18.31,1598923.2,1
2022-04-18,Quebec,24,17171173,,16510,191.9,15.29,1995605,1
2022-04-18,Newfoundland and Labrador,10,639452,,668.1,128.4,25.47,1228409,1
2022-04-18,New Brunswick,13,801514,,1026,130,36.38,1015571,1
2022-04-18,Nova Scotia,12,1890255,,3162.7,318.8,34.6,1905393.4,1
2022-04-18,Prince Edward Island,11,259374,,49.9,30.3,30.66,1578488.1,1
2022-04-18,Yukon,60,,,,,,,0
2022-04-18,Northwest Territories,61,40911,,10.6,23.2,24.32,899063.8,1
2022-04-18,Nunavut,62,39117,,15.4,39.2,9.26,992741.7,1
2022-04-18,Canada,1,60485722,,47977.1,125.4,18.68,1581487,
2022-04-19,British Columbia,59,5886243,,3675.1,70.5,10.38,1128756.1,1
2022-04-19,Alberta,48,7007683,,3557,80.1,25.94,1577284.2,1
2022-04-19,Saskatchewan,47,1536226,,951.6,80.7,12.97,1302058.6,1
2022-04-19,Manitoba,46,1509159,,753,54.4,22.25,1090618,1
2022-04-19,Ontario,35,23728064,,17241,116.3,18.19,1600406.2,1
2022-04-19,Quebec,24,17189214,,16027.3,186.3,15.06,1997701.7,1
2022-04-19,Newfoundland and Labrador,10,640609,,698.7,134.2,22.98,1230631.7,1
2022-04-19,New Brunswick,13,802579,,967.9,122.6,34.98,1016920.4,1
2022-04-19,Nova Scotia,12,1893033,,3063.3,308.8,34.58,1908193.6,1
2022-04-19,Prince Edward Island,11,259403,,39.4,24,26.81,1578664.5,1
2022-04-19,Yukon,60,,,,,,,0
2022-04-19,Northwest Territories,61,40935,,12.6,27.6,25,899591.2,1
2022-04-19,Nunavut,62,39149,,16.6,42.1,10.34,993553.8,1
2022-04-19,Canada,1,60541502,,47003.4,122.9,18.55,1582945.4,
2022-04-20,British Columbia,59,5890554,,3604.3,69.1,10.9,1129582.8,1
2022-04-20,Alberta,48,7012621,,3628,81.7,26.34,1578395.7,1
2022-04-20,Saskatchewan,47,1537496,,937.1,79.4,13.64,1303135,1
2022-04-20,Manitoba,46,1510351,,793,57.3,22.82,1091479.4,1
2022-04-20,Ontario,35,23748904,,16925.9,114.2,18.23,1601811.8,1
2022-04-20,Quebec,24,17208707,,15840,184.1,14.78,1999967.1,1
2022-04-20,Newfoundland and Labrador,10,641186,,637.6,122.5,23.71,1231740.1,1
2022-04-20,New Brunswick,13,803895,,960.1,121.7,33.43,1018587.9,1
2022-04-20,Nova Scotia,12,1895889,,2954.6,297.8,33.77,1911072.5,1
2022-04-20,Prince Edward Island,11,259464,,41.1,25,30.21,1579035.8,1
2022-04-20,Yukon,60,,,,,,,0
2022-04-20,Northwest Territories,61,40952,,11.3,24.8,32.91,899964.8,1
2022-04-20,Nunavut,62,39171,,17.1,43.5,10.83,994112.1,1
2022-04-20,Canada,1,60598395,,46350.1,121.2,18.49,1584433,
2022-04-21,British Columbia,59,5895276,,3637,69.7,11.05,1130488.3,1
2022-04-21,Alberta,48,7017108,,3685.7,83,26.01,1579405.6,1
2022-04-21,Saskatchewan,47,1538754,,946.4,80.2,14.04,1304201.2,1
2022-04-21,Manitoba,46,1511406,,828.4,59.9,23.47,1092241.8,1
2022-04-21,Ontario,35,23769732,,16967.3,114.4,17.76,1603216.6,1
2022-04-21,Quebec,24,17226754,,15526.4,180.4,14.59,2002064.5,1
2022-04-21,Newfoundland and Labrador,10,641830,,582.9,112,24.93,1232977.2,1
2022-04-21,New Brunswick,13,804950,,931.4,118,32.33,1019924.6,1
2022-04-21,Nova Scotia,12,1899060,,2837,286,32.51,1914268.9,1
2022-04-21,Prince Edward Island,11,259536,,44.4,27,25.4,1579473.9,1
2022-04-21,Yukon,60,,,,,,,0
2022-04-21,Northwest Territories,61,40978,,13.4,29.5,29.79,900536.2,1
2022-04-21,Nunavut,62,39209,,19.7,50,10.87,995076.5,1
2022-04-21,Canada,1,60653798,,46020.1,120.3,18.15,1585881.6,
2022-04-22,British Columbia,59,5899366,,3658.6,70.2,11.03,1131272.6,1
2022-04-22,Alberta,48,7020718,,3599,81,27.04,1580218.1,1
2022-04-22,Saskatchewan,47,1539970,,998.1,84.6,13.53,1305231.9,1
2022-04-22,Manitoba,46,1512349,,907.4,65.6,24.02,1092923.3,1
2022-04-22,Ontario,35,23789736,,17070.4,115.1,17.56,1604565.8,1
2022-04-22,Quebec,24,17242270,,15471,179.8,14.46,2003867.7,1
2022-04-22,Newfoundland and Labrador,10,642510,,600.9,115.4,24.27,1234283.5,1
2022-04-22,New Brunswick,13,806040,,930.7,117.9,30.74,1021305.7,1
2022-04-22,Nova Scotia,12,1902186,,2729.4,275.1,32.18,1917419.9,1
2022-04-22,Prince Edward Island,11,259571,,45.1,27.5,23.1,1579686.9,1
2022-04-22,Yukon,60,,,,,,,0
2022-04-22,Northwest Territories,61,40993,,15,33,28.57,900865.9,1
2022-04-22,Nunavut,62,39241,,22,55.8,10.39,995888.6,1
2022-04-22,Canada,1,60704155,,46047.7,120.4,18.01,1587198.2,
2022-04-23,British Columbia,59,5902537,26127,3732.4,71.6,10.66,1131880.7,1
2022-04-23,Alberta,48,7024308,26066,3723.7,83.8,26.6,1581026.2,1
2022-04-23,Saskatchewan,47,1540683,6951,993,84.2,13.44,1305836.2,1
2022-04-23,Manitoba,46,1513211,6466,923.7,66.8,23.71,1093546.2,1
2022-04-23,Ontario,35,23805875,125181,17883,120.6,17.13,1605654.4,1
2022-04-23,Quebec,24,17254380,108426,15489.4,180,14.11,2005275.1,1
2022-04-23,Newfoundland and Labrador,10,642746,4108,586.9,112.7,23.76,1234736.9,1
2022-04-23,New Brunswick,13,806794,6541,934.4,118.4,30.53,1022261.1,1
2022-04-23,Nova Scotia,12,1903993,18696,2670.9,269.2,32.12,1919241.4,1
2022-04-23,Prince Edward Island,11,259630,332,47.4,28.9,20.78,1580046,1
2022-04-23,Yukon,60,,,,,,,0
2022-04-23,Northwest Territories,61,41000,110,15.7,34.5,28.18,901019.7,1
2022-04-23,Nunavut,62,39251,155,22.1,56.2,9.03,996142.4,1
2022-04-23,Canada,1,60743613,329159,47022.7,122.9,17.63,1588229.9,
2022-04-24,British Columbia,59,5905286,,3727.3,71.5,10.6,1132407.8,1
2022-04-24,Alberta,48,7027220,,3816.9,85.9,26.05,1581681.6,1
2022-04-24,Saskatchewan,47,1541380,,1003.4,85,13.48,1306427,1
2022-04-24,Manitoba,46,1513823,,889.9,64.3,22.89,1093988.5,1
2022-04-24,Ontario,35,23819122,,18338.3,123.7,16.82,1606547.9,1
2022-04-24,Quebec,24,17266208,,15606,181.4,13.87,2006649.8,1
2022-04-24,Newfoundland and Labrador,10,643230,,615.6,118.3,22.51,1235666.7,1
2022-04-24,New Brunswick,13,807478,,954.3,120.9,29.06,1023127.8,1
2022-04-24,Nova Scotia,12,1905798,,2553.9,257.4,31.05,1921060.8,1
2022-04-24,Prince Edward Island,11,259711,,53.6,32.6,19.2,1580539,1
2022-04-24,Yukon,60,,,,,,,0
2022-04-24,Northwest Territories,61,41006,,15.9,34.8,27.03,901151.5,1
2022-04-24,Nunavut,62,39263,,22.3,56.6,8.33,996447,1
2022-04-24,Canada,1,60778730,,47597.1,124.4,17.23,1589148.1,
2022-04-25,British Columbia,59,5908748,,3802.3,72.9,10.9,1133071.7,1
2022-04-25,Alberta,48,7029550,,3761.9,84.7,26,1582206,1
2022-04-25,Saskatchewan,47,1542561,,1077.3,91.3,13.06,1307427.9,1
2022-04-25,Manitoba,46,1514531,,893.6,64.6,23.09,1094500.1,1
2022-04-25,Ontario,35,23832573,,18071,121.9,16.31,1607455.1,1
2022-04-25,Quebec,24,17282194,,15860.1,184.3,13.6,2008507.6,1
2022-04-25,Newfoundland and Labrador,10,643757,,615,118.1,21.77,1236679.1,1
2022-04-25,New Brunswick,13,808416,,986,124.9,27.99,1024316.3,1
2022-04-25,Nova Scotia,12,1908675,,2631.4,265.3,30.14,1923960.9,1
2022-04-25,Prince Edward Island,11,259781,,58.1,35.4,18.92,1580965,1
2022-04-25,Yukon,60,,,,,,,0
2022-04-25,Northwest Territories,61,41026,,16.4,36.1,25.22,901591.1,1
2022-04-25,Nunavut,62,39292,,25,63.4,8,997183,1
2022-04-25,Canada,1,60820309,,47798.1,125,16.87,1590235.2,
2022-04-26,British Columbia,59,5913152,,3844.1,73.7,10.65,1133916.2,1
2022-04-26,Alberta,48,7034389,,3815.1,85.9,25.53,1583295.2,1
2022-04-26,Saskatchewan,47,1543812,,1083.7,91.9,13.08,1308488.2,1
2022-04-26,Manitoba,46,1515456,,899.6,65,23.6,1095168.6,1
2022-04-26,Ontario,35,23855803,,18248.4,123.1,16.02,1609021.9,1
2022-04-26,Quebec,24,17299408,,15742,183,12.99,2010508.2,1
2022-04-26,Newfoundland and Labrador,10,644444,,547.9,105.2,21.85,1237998.8,1
2022-04-26,New Brunswick,13,809534,,993.6,125.9,27.84,1025732.8,1
2022-04-26,Nova Scotia,12,1911322,,2612.7,263.4,29.74,1926629.1,1
2022-04-26,Prince Edward Island,11,259866,,66.1,40.3,20.3,1581482.2,1
2022-04-26,Yukon,60,,,,,,,0
2022-04-26,Northwest Territories,61,41044,,15.6,34.2,24.77,901986.6,1
2022-04-26,Nunavut,62,39321,,24.6,62.4,6.98,997918.9,1
2022-04-26,Canada,1,60876756,,47893.4,125.2,16.49,1591711.1,
2022-04-27,British Columbia,59,5917750,,3885.1,74.5,10.52,1134797.9,1
2022-04-27,Alberta,48,7038389,,3681.1,82.9,25.26,1584195.5,1
2022-04-27,Saskatchewan,47,1545010,,1073.4,91,12.48,1309503.6,1
2022-04-27,Manitoba,46,1516366,,859.3,62.1,22,1095826.2,1
2022-04-27,Ontario,35,23874678,,17967.7,121.2,15.41,1610295,1
2022-04-27,Quebec,24,17314577,,15124.3,175.8,12.49,2012271.1,1
2022-04-27,Newfoundland and Labrador,10,645004,,545.4,104.8,21.53,1239074.6,1
2022-04-27,New Brunswick,13,810460,,937.9,118.8,26.49,1026906.1,1
2022-04-27,Nova Scotia,12,1913647,,2536.9,255.7,29.38,1928972.7,1
2022-04-27,Prince Edward Island,11,259958,,70.6,42.9,18.83,1582042.1,1
2022-04-27,Yukon,60,,,,,,,0
2022-04-27,Northwest Territories,61,41061,,15.6,34.2,17.43,902360.2,1
2022-04-27,Nunavut,62,39345,,24.9,63.1,6.9,998528,1
2022-04-27,Canada,1,60925450,,46722.1,122.2,15.94,1592984.3,
2022-04-28,British Columbia,59,5922115,,3834.1,73.5,10.79,1135635,1
2022-04-28,Alberta,48,7042877,,3681.3,82.9,24.77,1585205.7,1
2022-04-28,Saskatchewan,47,1546185,,1061.6,90,11.38,1310499.5,1
2022-04-28,Manitoba,46,1517399,,856.1,61.9,21.69,1096572.8,1
2022-04-28,Ontario,35,23893913,,17740.1,119.7,14.96,1611592.4,1
2022-04-28,Quebec,24,17330420,,14809.4,172.1,12.15,2014112.4,1
2022-04-28,Newfoundland and Labrador,10,645501,,524.4,100.7,21.36,1240029.4,1
2022-04-28,New Brunswick,13,811139,,884.1,112,25,1027766.5,1
2022-04-28,Nova Scotia,12,1915949,,2412.7,243.2,29.02,1931293.1,1
2022-04-28,Prince Edward Island,11,260019,,69,42,19.46,1582413.4,1
2022-04-28,Yukon,60,,,,,,,0
2022-04-28,Northwest Territories,61,41077,,14.1,31.1,21.21,902711.8,1
2022-04-28,Nunavut,62,39372,,23.3,59.1,6.75,999213.3,1
2022-04-28,Canada,1,60975171,,45910.4,120,15.54,1594284.3,
2022-04-29,British Columbia,59,5925933,,3795.3,72.8,10.92,1136367.1,1
2022-04-29,Alberta,48,7046581,,3694.7,83.2,23.95,1586039.4,1
2022-04-29,Saskatchewan,47,1547253,,1040.4,88.2,11.14,1311404.7,1
2022-04-29,Manitoba,46,1518284,,847.9,61.3,20.69,1097212.3,1
2022-04-29,Ontario,35,23910754,,17288.3,116.6,14.41,1612728.2,1
2022-04-29,Quebec,24,17343946,,14525.1,168.8,11.74,2015684.4,1
2022-04-29,Newfoundland and Labrador,10,646040,,504.3,96.9,20.03,1241064.8,1
2022-04-29,New Brunswick,13,811954,,844.9,107,24.06,1028799.1,1
2022-04-29,Nova Scotia,12,1917927,,2248.7,226.7,28.38,1933287,1
2022-04-29,Prince Edward Island,11,260077,,72.3,44,20.75,1582766.3,1
2022-04-29,Yukon,60,,,,,,,0
2022-04-29,Northwest Territories,61,41108,,16.4,36.1,21.74,903393.1,1
2022-04-29,Nunavut,62,39402,,23,58.4,6.83,999974.6,1
2022-04-29,Canada,1,61018464,,44901.3,117.4,15.03,1595416.3,
2022-04-30,British Columbia,59,5929363,26826,3832.3,73.5,11.06,1137024.9,1
2022-04-30,Alberta,48,7050069,25761,3680.1,82.8,23.57,1586824.4,1
2022-04-30,Saskatchewan,47,1548020,7337,1048.1,88.8,11.42,1312054.8,1
2022-04-30,Manitoba,46,1518905,5694,813.4,58.8,21.16,1097661.1,1
2022-04-30,Ontario,35,23924246,118371,16910.1,114.1,14.29,1613638.2,1
2022-04-30,Quebec,24,17354404,100024,14289.1,166.1,11.53,2016899.8,1
2022-04-30,Newfoundland and Labrador,10,646439,3693,527.6,101.3,18.79,1241831.3,1
2022-04-30,New Brunswick,13,812655,5861,837.3,106.1,23.72,1029687.4,1
2022-04-30,Nova Scotia,12,1919871,15878,2268.3,228.6,28.11,1935246.5,1
2022-04-30,Prince Edward Island,11,260160,530,75.7,46.1,19.81,1583271.5,1
2022-04-30,Yukon,60,,,,,,,0
2022-04-30,Northwest Territories,61,41115,115,16.4,36.1,22.61,903546.9,1
2022-04-30,Nunavut,62,39421,170,24.3,61.6,7.65,1000456.8,1
2022-04-30,Canada,1,61053873,310260,44322.9,115.9,14.9,1596342.1,
2022-05-01,British Columbia,59,5932398,,3873.1,74.3,11.24,1137606.9,1
2022-05-01,Alberta,48,7052329,,3587,80.7,23.92,1587333.1,1
2022-05-01,Saskatchewan,47,1548733,,1050.4,89,11.33,1312659.1,1
2022-05-01,Manitoba,46,1519546,,817.6,59.1,20.37,1098124.3,1
2022-05-01,Ontario,35,23936095,,16710.4,112.7,14.15,1614437.4,1
2022-05-01,Quebec,24,17364356,,14021.1,163,11.16,2018056.4,1
2022-05-01,Newfoundland and Labrador,10,646704,,496.3,95.3,18.91,1242340.4,1
2022-05-01,New Brunswick,13,813196,,816.9,103.5,24.05,1030372.8,1
2022-05-01,Nova Scotia,12,1921838,,2291.4,231,28.12,1937229.3,1
2022-05-01,Prince Edward Island,11,260216,,72.1,43.9,22.18,1583612.3,1
2022-05-01,Yukon,60,,,,,,,0
2022-05-01,Northwest Territories,61,41118,,16,35.2,23.21,903612.9,1
2022-05-01,Nunavut,62,39440,,25.3,64.2,7.34,1000939,1
2022-05-01,Canada,1,61085174,,43777.7,114.5,14.77,1597160.5,
2022-05-02,British Columbia,59,5935655,,3843.9,73.7,11.06,1138231.4,1
2022-05-02,Alberta,48,7055295,,3677.9,82.8,23.21,1588000.7,1
2022-05-02,Saskatchewan,47,1549817,,1036.6,87.9,10.97,1313577.9,1
2022-05-02,Manitoba,46,1520338,,829.6,60,19.7,1098696.7,1
2022-05-02,Ontario,35,23947850,,16468.1,111.1,14.16,1615230.3,1
2022-05-02,Quebec,24,17378555,,13765.9,160,11,2019706.6,1
2022-05-02,Newfoundland and Labrador,10,647079,,474.6,91.2,18.69,1243060.7,1
2022-05-02,New Brunswick,13,814064,,806.9,102.2,24.88,1031472.6,1
2022-05-02,Nova Scotia,12,1923553,,2125.4,214.2,27.43,1938958,1
2022-05-02,Prince Edward Island,11,260262,,68.7,41.8,22.66,1583892.2,1
2022-05-02,Yukon,60,,,,,,,0
2022-05-02,Northwest Territories,61,41146,,17.1,37.7,28.33,904228.2,1
2022-05-02,Nunavut,62,39472,,25.7,65.3,8.33,1001751.1,1
2022-05-02,Canada,1,61122291,,43140.3,112.8,14.6,1598131,
2022-05-03,British Columbia,59,5939471,,3759.9,72.1,10.83,1138963.2,1
2022-05-03,Alberta,48,7058923,,3504.9,78.9,22.96,1588817.3,1
2022-05-03,Saskatchewan,47,1550997,,1026.4,87,10.59,1314578,1
2022-05-03,Manitoba,46,1521382,,846.6,61.2,19.02,1099451.1,1
2022-05-03,Ontario,35,23966170,,15766.7,106.3,13.97,1616465.9,1
2022-05-03,Quebec,24,17394656,,13606.9,158.1,11,2021577.8,1
2022-05-03,Newfoundland and Labrador,10,647556,,444.6,85.4,19.25,1243977.1,1
2022-05-03,New Brunswick,13,814841,,758.1,96.1,24.82,1032457.2,1
2022-05-03,Nova Scotia,12,1925977,,2093.6,211,27,1941401.4,1
2022-05-03,Prince Edward Island,11,260325,,65.6,39.9,23.53,1584275.6,1
2022-05-03,Yukon,60,,,,,,,0
2022-05-03,Northwest Territories,61,41165,,17.3,38,26.45,904645.7,1
2022-05-03,Nunavut,62,39497,,25.1,63.8,7.95,1002385.6,1
2022-05-03,Canada,1,61170165,,41915.6,109.6,14.41,1599382.7,
2022-05-04,British Columbia,59,5943443,,3670.4,70.4,10.84,1139724.9,1
2022-05-04,Alberta,48,7062766,,3482.4,78.4,22.34,1589682.3,1
2022-05-04,Saskatchewan,47,1552241,,1033,87.6,10.45,1315632.4,1
2022-05-04,Manitoba,46,1522323,,851,61.5,19.24,1100131.2,1
2022-05-04,Ontario,35,23984097,,15631.3,105.4,13.72,1617675.1,1
2022-05-04,Quebec,24,17409222,,13520.7,157.1,10.51,2023270.6,1
2022-05-04,Newfoundland and Labrador,10,648106,,443.1,85.1,20.47,1245033.6,1
2022-05-04,New Brunswick,13,815420,,708.6,89.8,26.17,1033190.8,1
2022-05-04,Nova Scotia,12,1928241,,2084.9,210.2,27.21,1943683.6,1
2022-05-04,Prince Edward Island,11,260373,,59.3,36.1,23.86,1584567.7,1
2022-05-04,Yukon,60,,,,,,,0
2022-05-04,Northwest Territories,61,41186,,17.9,39.2,28,905107.2,1
2022-05-04,Nunavut,62,39522,,25.3,64.2,8.47,1003020.1,1
2022-05-04,Canada,1,61216145,,41527.9,108.6,14.15,1600585,
2022-05-05,British Columbia,59,5947961,,3692.3,70.8,10.38,1140591.3,1
2022-05-05,Alberta,48,7066727,,3407.1,76.7,22.24,1590573.8,1
2022-05-05,Saskatchewan,47,1553384,,1028.4,87.2,10.15,1316601.2,1
2022-05-05,Manitoba,46,1523169,,824.3,59.6,18.98,1100742.5,1
2022-05-05,Ontario,35,24001841,,15418.3,104,13.82,1618871.9,1
2022-05-05,Quebec,24,17422649,,13175.6,153.1,10.23,2024831.1,1
2022-05-05,Newfoundland and Labrador,10,649334,,547.6,105.2,15.63,1247392.7,1
2022-05-05,New Brunswick,13,816033,,699.1,88.6,28.44,1033967.5,1
2022-05-05,Nova Scotia,12,1930220,,2038.7,205.5,27.09,1945678.4,1
2022-05-05,Prince Edward Island,11,260414,,56.4,34.3,24.3,1584817.2,1
2022-05-05,Yukon,60,,,,,,,0
2022-05-05,Northwest Territories,61,41198,,17.3,38,24.79,905371,1
2022-05-05,Nunavut,62,39562,,27.1,68.9,9.47,1004035.2,1
2022-05-05,Canada,1,61261697,,40932.3,107,14.02,1601776,
2022-05-06,British Columbia,59,5951848,,3702.1,71,10.35,1141336.6,1
2022-05-06,Alberta,48,7070417,,3405.1,76.6,21.92,1591404.4,1
2022-05-06,Saskatchewan,47,1554507,,1036.3,87.8,9.98,1317553,1
2022-05-06,Manitoba,46,1523993,,815.6,58.9,18.83,1101338,1
2022-05-06,Ontario,35,24016362,,15086.9,101.8,13.73,1619851.3,1
2022-05-06,Quebec,24,17434096,,12878.6,149.7,10.03,2026161.4,1
2022-05-06,Newfoundland and Labrador,10,649781,,534.4,102.7,15.61,1248251.4,1
2022-05-06,New Brunswick,13,816637,,669,84.8,29.75,1034732.8,1
2022-05-06,Nova Scotia,12,1932151,,2032,204.8,27.01,1947624.9,1
2022-05-06,Prince Edward Island,11,260444,,52.4,31.9,23.43,1584999.8,1
2022-05-06,Yukon,60,,,,,,,0
2022-05-06,Northwest Territories,61,41220,,16,35.2,25.89,905854.4,1
2022-05-06,Nunavut,62,39594,,27.4,69.6,9.9,1004847.3,1
2022-05-06,Canada,1,61300255,,40255.9,105.3,13.91,1602784.1,
2022-05-07,British Columbia,59,5954723,25360,3622.9,69.5,10.62,1141888,1
2022-05-07,Alberta,48,7073268,23199,3314.1,74.6,21.82,1592046.1,1
2022-05-07,Saskatchewan,47,1555119,7099,1014.1,86,9.2,1318071.7,1
2022-05-07,Manitoba,46,1524630,5725,817.9,59.1,17.71,1101798.4,1
2022-05-07,Ontario,35,24029189,104943,14991.9,101.1,13.41,1620716.4,1
2022-05-07,Quebec,24,17443479,89075,12725,147.9,9.82,2027251.9,1
2022-05-07,Newfoundland and Labrador,10,650448,4009,572.7,110,14.32,1249532.7,1
2022-05-07,New Brunswick,13,817047,4392,627.4,79.5,30.6,1035252.3,1
2022-05-07,Nova Scotia,12,1933816,13945,1992.1,200.8,27.49,1949303.2,1
2022-05-07,Prince Edward Island,11,260481,321,45.9,27.9,28.35,1585225,1
2022-05-07,Yukon,60,,,,,,,0
2022-05-07,Northwest Territories,61,41227,112,16,35.2,25.89,906008.3,1
2022-05-07,Nunavut,62,39625,204,29.1,74,9.8,1005634.1,1
